USER,POST,EXT,NEU,AGR,CON,OPN
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,How to Test Your Startup Idea for $50 http://t.co/JTRdxtnd		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"@username @username @username @username @username You've been quoted in my #Storify story ""New Story"" http://t.co/Uu5AggZP		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,New Story http://t.co/Uu5AggZP #storify #caceroludos		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,@username @username @username @username You've been quoted in my   #Storify story #caceroludos http://t.co/Uu5AggZP		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,@username @username @username @username @username You've been quoted in my   #Storify story #caceroludos http://t.co/Uu5AggZP		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,@username You've been quoted in my   #Storify story #caceroludos http://t.co/Uu5AggZP		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"Business models are a commodity Stop asking ""But how will they make money?"": http://t.co/1lx60Fs9		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Y Combinator Alum Flutter Raises $1.4 Million For Gesture Recognition Tech  http://t.co/sKlQFKds		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"Montreal Protests, 4 Months In (photos)- The Atlantic http://t.co/SVF238VM		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"""I don't want to archieve immortality through my work... I want to achieve it through not dying.""  Woody Allen		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Por comer en la oficina d Lvk (@username St. Andrews) http://t.co/vuR3WBK6		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,@username take it easy !		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,I'm at Aeroparque Jorge Newbery (AEP) (Ciudad de Buenos Aires) w/ 7 others http://t.co/2eY8mVWH		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"@username, your Klout Score is decent (I'm a 53). Check out your @username profile today! http://t.co/RGRMddEm		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/Mp1JLNrP		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/LelXvEPM		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,@username a torrar ?		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,I'm at Aeroparque Jorge Newbery (AEP) w/ @username @username http://t.co/dsf4KbLJ		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I just unlocked the ""Swarm"" badge on @username! http://t.co/OY7jUNga		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/ItP3vnRX		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Los yankis bailan cuarteto pero despasito ! :p (@username Edinburgh Castle w/ 3 others) http://t.co/RLp6mlF8		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,A lot people with pride  http://t.co/yofp2BHU		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/4H81DAbJ		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/jDd4cUkW		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/GMSVlMLd		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/4qM2q4zc		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Powell Street Cable Car Turnaround (San Francisco, CA) w/ 2 others http://t.co/BZ29S9Xw		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at San Francisco Pride (San Francisco, CA) w/ 52 others http://t.co/3nftYQxS		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Civic Center Plaza (San Francisco, CA) w/ 23 others http://t.co/uMpyBbvH		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/XXmKTwZg		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Smirnoff girls http://t.co/voF1LOkq		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/zfYSYSZL		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/PnYeeW5w		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at HI San Francisco City Center (San Francisco, CA) w/ 2 others http://t.co/R7WAncT0		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/sCfndyyB		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Naked men all over the pride  http://t.co/mtsgCl1g		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/GIL6DkzJ		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,All over the city  http://t.co/8pbEFSnH		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"""Go to R Bar. Get a group of friends and take a Fernet shot."" @username R Bar via Anna M.: http://t.co/3VLLJZZo #4sqTip		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/3TfTCudQ		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Geeky meeting near the gate  http://t.co/iI7wHFdk		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at 500 Startups (Mountain View, CA) w/ 6 others [pic]: http://t.co/ScCcHFFV		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Google HQ (Mountain View, Ca) [pic]: http://t.co/3w6ZHJYX		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Googleplex - Google Store (Mountain View, CA) [pic]: http://t.co/pFzf3mwi		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Googleplex - Steam Cafe (Mountain View, CA) http://t.co/8naaceEG		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Google Android Camp (Mountain View, CA) w/ 2 others [pic]: http://t.co/j91mp8hi		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Computer History Museum (Mountain View, CA) [pic]: http://t.co/aTWr6voo		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Hard disk of late 60s. It still works ! http://t.co/BVt5aUnQ		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"@username thanks for receiving us this afternoon, u r very cool people and inspired us to follow your steps		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Good morning SF http://t.co/O0C3aI54		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Google Engage (@username Googleplex - 1900) [pic]: http://t.co/EtnQRYlV		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Googleplex - Long Life (Mountain View, CA) w/ 3 others [pic]: http://t.co/9H95ylXf		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Jelly bean it's here (@username Google Android Camp w/ 2 others) [pic]: http://t.co/9a1oE2E7		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,People of @username rocking at #google #io12 http://t.co/4JDp9DYe		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,It's a Startup world @username google #io12 #gdg http://t.co/ASyLqc4R		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,I'm at Google I/O 2012 w/ 18 others [pic]: http://t.co/AmSxwVIh		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"""Only 10 percent of USA citizen has passport, this is awful truth""		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/Na9BlbnP		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Pancho Villa Taqueria (San Francisco, CA) w/ 5 others [pic]: http://t.co/RUWwwtvY		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Dalva (San Francisco, CA) w/ 3 others [pic]: http://t.co/QYbvEzLv		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"""Mission bar Dalva was named after a a book of the same name by Jim Harrison."" @username Dalva via @usernamescoutmob: http://t.co/9ScUefbQ #foursquare		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"""SF Weekly’s Best Of 2011 Winner – Editorial Pick – BEST BAR INSIDE A BAR..."" @username Dalva via @usernamesfweeklystreet: http://t.co/zS5iwJ0b #foursquare		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Mashery (San Francisco, CA) w/ 2 others [pic]: http://t.co/jCMfFC5o		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Mashery (San Francisco, CA) w/ 4 others [pic]: http://t.co/2TNhBdLf		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Off the Grid: UN Plaza (San Francisco, California) [pic]: http://t.co/0sn575m0		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Apple Store (San Francisco, CA) w/ 5 others [pic]: http://t.co/4m3AYJ8x		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Hilton San Francisco Union Square (San Francisco, CA) w/ 2 others [pic]: http://t.co/dLEkyMJL		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Jasper's Corner Tap & Kitchen (San Francisco, CA) [pic]: http://t.co/nncbWnUA		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Helen Wills Playground (San Francisco, CA) [pic]: http://t.co/QfL7HADq		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,I'm at Lombard/Hyde Cable Car Stop http://t.co/AcxUt46i		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Fisherman's Wharf Sign (San Francisco, CA) w/ 3 others [pic]: http://t.co/nniUFlJd		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Bubba Gump Shrimp Co (San Francisco, CA) w/ 3 others [pic]: http://t.co/r3DGuZpA		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Apple Store (San Francisco, CA) w/ 7 others [pic]: http://t.co/ZZOOClHs		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Disney Store (San Francisco, CA) [pic]: http://t.co/tytNX00Q		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Code for America (San Francisco, CA) w/ 10 others [pic]: http://t.co/lhpZYfv2		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I just unlocked the ""Greasy Spoon"" badge on @username for checking in at diners! Bring on the burgers! http://t.co/oGQVZElL		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Pinecrest Diner (San Francisco, CA) http://t.co/5VjbGgjI		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at HI San Francisco City Center (San Francisco, CA) http://t.co/ES2KeKSW		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,4th of J gringo party (@username Cova Hotel w/ 2 others) [pic]: http://t.co/OO9u64tP		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Bigfoot Lodge (San Francisco, CA) [pic]: http://t.co/EwpCRZdI		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I just unlocked the ""Great Outdoors"" badge on @username for checking in at outdoor spots! Freedom! http://t.co/3XaWoAPo		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Chinatown Gate (San Francisco, CA) w/ 2 others [pic]: http://t.co/Ogt65RUv		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Chinatown (San Francisco, CA) w/ 3 others [pic]: http://t.co/gXNiZ6I8		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at First public school In California (San Francisco, CA) [pic]: http://t.co/93QJ0CjG		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Sue Bierman Park (San Francisco, CA) [pic]: http://t.co/7OMwh662		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Vaillancourt Fountain (San Francisco, CA) [pic]: http://t.co/6ss9ysxN		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Embarcadero Center Walkway (San Francisco, CA) [pic]: http://t.co/5etKNDQm		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Grain salad +salmon and Heretic evil twin beer (@username Jasper's Corner Tap & Kitchen w/ 3 others) [pic]: http://t.co/8Y4XyoRm		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Chinatown (San Francisco, CA) [pic]: http://t.co/eDlcX2kg		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I just unlocked the ""Overshare"" badge on @username! http://t.co/aqrJJu4R		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Chinatown Gate (San Francisco, CA) [pic]: http://t.co/VTtNQc6h		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at GitHub HQ 2.0 (San Francisco, CA) http://t.co/RJY8Br7d		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at 303 2nd Street Plaza (San Francisco, CA) [pic]: http://t.co/4QACZDxu		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Los Compadres (San Francisco, CA) w/ 3 others [pic]: http://t.co/SOpyu73B		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at South Park (San Francisco, CA) w/ 6 others [pic]: http://t.co/asKbE4KS		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/TuLvg1pL		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/O4b74R20		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,Just posted a photo http://t.co/lmrl5uWZ		,0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at The Women's Center (San Francisco, CA) [pic]: http://t.co/H0NvqfhX		",0.3,-0.5,0.1,0.2,0.2
3e2cdc34-bffe-4ba7-8bd5-fc07ad904dc1,"I'm at Bi-Rite Creamery (San Francisco, CA) w/ 5 others [pic]: http://t.co/dfnOckPe		",0.3,-0.5,0.1,0.2,0.2
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Learn how to analize the Voice of the Customer using semantic processing: @username presentation at #SAS14 http://t.co/EFpslbH6IK		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,@username just published Lemmatization POS and Parsing 1.1 API on @username - The Cloud API Hub!    http://t.co/yHpsNEsy5W #mashape #api		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username:Feature-level sentiment analysis:diving into the world of comic books @username @username http://t.co/RslyO2ZEWt #nlproc		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"RT @username: .@username has APIs  to integrate w/ meaning extraction data, #semantic publishing, more http://t.co/wcKa5YtkOR		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username: Our perspectives on the #TextAnalytics market (@username blog) http://t.co/CuCqQFgWkF		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"Twitter is rich with adverse drug reaction data, but it’s hard to parse http://t.co/IAt2ozcGNh vía @username		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Use Textalytics API with the GATE plug-in | Textalytics Blog http://t.co/KuE6tDNvyY		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Use Textalytics API with the GATE plug-in | Textalytics Blog http://t.co/14jadtp5CH		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Use Textalytics API with the GATE plug-in | Textalytics Blog http://t.co/qb8kCWleT9		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"Habrá que probarlo, ""Skype Translator will let you chat in real-time with people in other languages later this year"" http://t.co/S3bIvDbd94		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Use Textalytics API with the GATE plug-in | Textalytics Blog http://t.co/1v8CUMO05H		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Use Textalytics API with the GATE plug-in | Textalytics Blog http://t.co/x52Y6QLA9u		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,'ADRSpanishTool:a tool for extracting adverse drug reactions and indications' en #sepln2014 @username @username http://t.co/PY9ezx0DgK		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,@username:Large-scale Cross-lingual Trend Mining Summarization of Realtime Media Streams en #sepln2014 @username http://t.co/yGuHkzmo7x		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,@username:Large-scale Cross-lingual Trend Mining Summarization of Realtime Media Streams en #sepln2014 @username http://t.co/zbKU7JD3Ig		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username: We won Ubuntu's #TADHack prize! with our speech to text app http://t.co/BPj70Pkjvq		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,@username and friends won Ubuntu's #TADHack prize! with a speech to text app using @username APIs. Congrats!!		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"RT @username: This year, #RepLab will explore new scenarios and offer new tasks http://t.co/o5HbNoL8V2		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,'ADRSpanishTool:a tool for extracting adverse drug reactions and indications' en #sepln2014 @username @username http://t.co/PY9ezx0DgK		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,'ADRSpanishTool:a tool for extracting adverse drug reactions and indications' en #sepln2014 @username @username http://t.co/GQnsGcmxnt		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username:Make your content more relevant to search engines and more attractive to users http://t.co/LzhX7QulqA #SEO #InboundMarketing		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username:Make your content more relevant to search engines and more attractive to users http://t.co/LzhX7QulqA #SEO #InboundMarketing		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,@username and friends won Ubuntu's #TADHack prize! with a speech to text app using @username APIs. Congrats!!		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,@username:Large-scale Cross-lingual Trend Mining Summarization of Realtime Media Streams en #sepln2014 @username http://t.co/y8FQdRkwsm		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"""Adding Data Visualization Layer to Interactive API Documentation"" http://t.co/X35QeCQC1J		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Google Building a Domain Registration Service @username http://t.co/S7VRRvgn1T		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"'More Teens Using Facebook', http://t.co/jkeiEjzbqK, and I can't understand why!!		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"'How to Keep Customers (Happily) Paying Forever', through subscriptipons? http://t.co/9u5FDbm3er		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,'Grand Rounds Raises $40 Million To Ensure The Best Doctor Will See You Now'. similar to @username? http://t.co/swrazA3vJC		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username: Amazon's CTO wants all of your content to follow you everywhere http://t.co/2EXV6OSsBo		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"'Salesforce joins forces with Philips' for patient relationship management and data integration including EHR, http://t.co/US9NEav2Au		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username: Interested in Text Analytics? Forget programming: Download free tool for Excel from @username http://t.co/hQYRvZm6iz		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"@username Takes Meaning-As-A-Service To Excel, GATE And CMS Systems @username http://t.co/uB19hbkTFA  vía @username		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Viralheat Is Using Social Media Sentiment To Predict Buying Behavior - Forbes | @username http://t.co/MVPPvMwnQI		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,LinkedIn acquires machine learning startup Newsle - VC Circle | @username http://t.co/a7JxcTIPrt		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"Neural networks still around? 'What is deep learning, and why should you care?' - O'Reilly Radar | @username http://t.co/T6wmqcXcZd		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"RT @username: Who's doing in-spreadsheet text analysis, beyond @username (https://t.co/siWWbCjKEC) & @username...		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Free report -- Text Analytics 2014: User Perspectives on Solutions and Providers http://t.co/UvRBaN9Vxv #BigData http://t.co/1JPMIlSMw8		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Microsoft named a Leader in Agile Business Intelligence by Forrester | @username http://t.co/Tm5o50WRpi		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Privacy Analytics raises $3.5M for health data anonymization - VentureBeat | @username http://t.co/HL82AE1DhP		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Social data a new source for disease surveillance - TechTarget | @username http://t.co/LnXOiMdKFx		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,RT @username: An Introduction to Text Mining using Twitter Streaming API and Python // Adil Moujahi... | via @username...		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"""Getting Lean in Education – By Getting Out of the Classroom"" http://t.co/PXARzOBLe6		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,Healthcare’s digital future | McKinsey & Company | @username http://t.co/WaZpgDKsFg		,0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"A rough way to compute sentiment but interesting work,'Using sentiment analysis to predict ratings of tv series' http://t.co/ORGE2YbCBu		",0.1,-0.1,0.1,0.1,0.1
3f27d01d-1638-49d3-ade5-84e5372cbc9d,"Can a machine detect sarcasm? Yeah, right | @username http://t.co/EkFAsOVao0		",0.1,-0.1,0.1,0.1,0.1
