USER,POST,EXT,NEU,AGR,CON,OPN,TOKENS
541812a8-23ca-40a2-ba5a-2ae0908eada2,k bish you get I on string we get it now add I back to the chat,0.5,0.8,0.6,0.4,0.8,"['k', 'bish', 'you', 'get', 'I', 'on', 'string', 'we', 'get', 'it', 'now', 'add', 'I', 'back', 'to', 'the', 'chat']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,I want chicken nugget 16 of they,0.5,0.8,0.6,0.4,0.8,"['I', 'want', 'chicken', 'nugget', '16', 'of', 'they']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,yep stay home today,0.5,0.8,0.6,0.4,0.8,"['yep', 'stay', 'home', 'today']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,rest in peace bish,0.5,0.8,0.6,0.4,0.8,"['rest', 'in', 'peace', 'bish']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username its literally the bad song I ever hear to be honest the entire song do not make a fuck of sense that breakdown be just so shit,0.5,0.8,0.6,0.4,0.8,"['username', 'its', 'literally', 'the', 'bad', 'song', 'I', 'ever', 'hear', 'to', 'be', 'honest', 'the', 'entire', 'song', 'do', 'not', 'make', 'a', 'fuck', 'of', 'sense', 'that', 'breakdown', 'be', 'just', 'so', 'shit']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,appp be care a bit too much about something he say you should care about,0.5,0.8,0.6,0.4,0.8,"['appp', 'be', 'care', 'a', 'bit', 'too', 'much', 'about', 'something', 'he', 'say', 'you', 'should', 'care', 'about']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,appp right now,0.5,0.8,0.6,0.4,0.8,"['appp', 'right', 'now']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username its because this shit have be go on for too long it should of die long ago there be no fun in it anymore,0.5,0.8,0.6,0.4,0.8,"['username', 'its', 'because', 'this', 'shit', 'have', 'be', 'go', 'on', 'for', 'too', 'long', 'it', 'should', 'of', 'die', 'long', 'ago', 'there', 'be', 'no', 'fun', 'in', 'it', 'anymore']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username and if there be people will suck that fun out of it fuck we take this shit so seriously,0.5,0.8,0.6,0.4,0.8,"['username', 'and', 'if', 'there', 'be', 'people', 'will', 'suck', 'that', 'fun', 'out', 'of', 'it', 'fuck', 'we', 'take', 'this', 'shit', 'so', 'seriously']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username I would not be suprise if there be a fucking cod bible by now,0.5,0.8,0.6,0.4,0.8,"['username', 'I', 'would', 'not', 'be', 'suprise', 'if', 'there', 'be', 'a', 'fucking', 'cod', 'bible', 'by', 'now']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,if we do not have anything decent for dinner today I be move to kfc I will eat there all day and sleep outside till I die,0.5,0.8,0.6,0.4,0.8,"['if', 'we', 'do', 'not', 'have', 'anything', 'decent', 'for', 'dinner', 'today', 'I', 'be', 'move', 'to', 'kfc', 'I', 'will', 'eat', 'there', 'all', 'day', 'and', 'sleep', 'outside', 'till', 'I', 'die']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username education why the fuck everyone be force to do it,0.5,0.8,0.6,0.4,0.8,"['username', 'education', 'why', 'the', 'fuck', 'everyone', 'be', 'force', 'to', 'do', 'it']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,appp gold atm,0.5,0.8,0.6,0.4,0.8,"['appp', 'gold', 'atm']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,every comment section on 5 million youtuber vid I hate my life I be depressed but you bring a smile on my face thank for the vid,0.5,0.8,0.6,0.4,0.8,"['every', 'comment', 'section', 'on', '5', 'million', 'youtuber', 'vid', 'I', 'hate', 'my', 'life', 'I', 'be', 'depressed', 'but', 'you', 'bring', 'a', 'smile', 'on', 'my', 'face', 'thank', 'for', 'the', 'vid']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,this be why we need a podcast,0.5,0.8,0.6,0.4,0.8,"['this', 'be', 'why', 'we', 'need', 'a', 'podcast']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username I want to see you rant about religion do it whenever pls,0.5,0.8,0.6,0.4,0.8,"['username', 'I', 'want', 'to', 'see', 'you', 'rant', 'about', 'religion', 'do', 'it', 'whenever', 'pls']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username it all basically come down to that but focus on the one who do it though would be entertain,0.5,0.8,0.6,0.4,0.8,"['username', 'it', 'all', 'basically', 'come', 'down', 'to', 'that', 'but', 'focus', 'on', 'the', 'one', 'who', 'do', 'it', 'though', 'would', 'be', 'entertain']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username I will cover that for ya,0.5,0.8,0.6,0.4,0.8,"['username', 'I', 'will', 'cover', 'that', 'for', 'ya']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username let we just get a podcast like this go,0.5,0.8,0.6,0.4,0.8,"['username', 'let', 'we', 'just', 'get', 'a', 'podcast', 'like', 'this', 'go']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,re chapter 13 pls username,0.5,0.8,0.6,0.4,0.8,"['re', 'chapter', '13', 'pls', 'username']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,sword art online character facebook profile picture,0.5,0.8,0.6,0.4,0.8,"['sword', 'art', 'online', 'character', 'facebook', 'profile', 'picture']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,at all,0.5,0.8,0.6,0.4,0.8,"['at', 'all']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username lol no I be definitely addicted to fappe,0.5,0.8,0.6,0.4,0.8,"['username', 'lol', 'no', 'I', 'be', 'definitely', 'addicted', 'to', 'fappe']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,we be go down in a spiral to the grouuuund,0.5,0.8,0.6,0.4,0.8,"['we', 'be', 'go', 'down', 'in', 'a', 'spiral', 'to', 'the', 'grouuuund']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username I know the thing I do not get be why do we always get addict to thing that be not even that great,0.5,0.8,0.6,0.4,0.8,"['username', 'I', 'know', 'the', 'thing', 'I', 'do', 'not', 'get', 'be', 'why', 'do', 'we', 'always', 'get', 'addict', 'to', 'thing', 'that', 'be', 'not', 'even', 'that', 'great']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username do you read the fucking manga or be you an anime only peasant,0.5,0.8,0.6,0.4,0.8,"['username', 'do', 'you', 'read', 'the', 'fucking', 'manga', 'or', 'be', 'you', 'an', 'anime', 'only', 'peasant']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username the anime skip quite alot of important shit and rush the absolute fuck out of it I recommend read the entire manga its 10 10,0.5,0.8,0.6,0.4,0.8,"['username', 'the', 'anime', 'skip', 'quite', 'alot', 'of', 'important', 'shit', 'and', 'rush', 'the', 'absolute', 'fuck', 'out', 'of', 'it', 'I', 'recommend', 'read', 'the', 'entire', 'manga', 'its', '10', '10']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,chapter 13 out today pls or I will cry for 3 year username,0.5,0.8,0.6,0.4,0.8,"['chapter', '13', 'out', 'today', 'pls', 'or', 'I', 'will', 'cry', 'for', '3', 'year', 'username']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username please please please just read the manga insteaddd,0.5,0.8,0.6,0.4,0.8,"['username', 'please', 'please', 'please', 'just', 'read', 'the', 'manga', 'insteaddd']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username skype important very very important,0.5,0.8,0.6,0.4,0.8,"['username', 'skype', 'important', 'very', 'very', 'important']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,where be chapter 13,0.5,0.8,0.6,0.4,0.8,"['where', 'be', 'chapter', '13']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,song of le day erryday,0.5,0.8,0.6,0.4,0.8,"['song', 'of', 'le', 'day', 'erryday']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,dragon ball be call dragon ball,0.5,0.8,0.6,0.4,0.8,"['dragon', 'ball', 'be', 'call', 'dragon', 'ball']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,a new parkway drive album this year would be blissss,0.5,0.8,0.6,0.4,0.8,"['a', 'new', 'parkway', 'drive', 'album', 'this', 'year', 'would', 'be', 'blissss']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,sister come home tomorrow after 5 month wich mean more mcdonald sick,0.5,0.8,0.6,0.4,0.8,"['sister', 'come', 'home', 'tomorrow', 'after', '5', 'month', 'wich', 'mean', 'more', 'mcdonald', 'sick']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,fuck I need a hobby,0.5,0.8,0.6,0.4,0.8,"['fuck', 'I', 'need', 'a', 'hobby']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,imagine actually fucking be keemstar ohmyfuck,0.5,0.8,0.6,0.4,0.8,"['imagine', 'actually', 'fucking', 'be', 'keemstar', 'ohmyfuck']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,the iq chat have be talk in bold only for hour now,0.5,0.8,0.6,0.4,0.8,"['the', 'iq', 'chat', 'have', 'be', 'talk', 'in', 'bold', 'only', 'for', 'hour', 'now']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,still not back in iq chat,0.5,0.8,0.6,0.4,0.8,"['still', 'not', 'back', 'in', 'iq', 'chat']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username fucking remove and add I back then,0.5,0.8,0.6,0.4,0.8,"['username', 'fucking', 'remove', 'and', 'add', 'I', 'back', 'then']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,so fucking hype for stygs new album,0.5,0.8,0.6,0.4,0.8,"['so', 'fucking', 'hype', 'for', 'stygs', 'new', 'album']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,I can smell the smell of summer when watch old kjw video,0.5,0.8,0.6,0.4,0.8,"['I', 'can', 'smell', 'the', 'smell', 'of', 'summer', 'when', 'watch', 'old', 'kjw', 'video']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username I fucking love you so much,0.5,0.8,0.6,0.4,0.8,"['username', 'I', 'fucking', 'love', 'you', 'so', 'much']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,every kwj video use to be so fucking good I swear I be legit depressed they be not daily anymore,0.5,0.8,0.6,0.4,0.8,"['every', 'kwj', 'video', 'use', 'to', 'be', 'so', 'fucking', 'good', 'I', 'swear', 'I', 'be', 'legit', 'depressed', 'they', 'be', 'not', 'daily', 'anymore']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,if only the high on this be low it would be the good song ever,0.5,0.8,0.6,0.4,0.8,"['if', 'only', 'the', 'high', 'on', 'this', 'be', 'low', 'it', 'would', 'be', 'the', 'good', 'song', 'ever']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,I well get my fucking chapter 13 when I wake up tomorrow,0.5,0.8,0.6,0.4,0.8,"['I', 'well', 'get', 'my', 'fucking', 'chapter', '13', 'when', 'I', 'wake', 'up', 'tomorrow']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,7 more like on this classic 2 would be sick,0.5,0.8,0.6,0.4,0.8,"['7', 'more', 'like', 'on', 'this', 'classic', '2', 'would', 'be', 'sick']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username you render with premiere you disgust I,0.5,0.8,0.6,0.4,0.8,"['username', 'you', 'render', 'with', 'premiere', 'you', 'disgust', 'I']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username get on the drunken peasant as soon as possible yoooo,0.5,0.8,0.6,0.4,0.8,"['username', 'get', 'on', 'the', 'drunken', 'peasant', 'as', 'soon', 'as', 'possible', 'yoooo']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,this fucking guy be so unbelievably good,0.5,0.8,0.6,0.4,0.8,"['this', 'fucking', 'guy', 'be', 'so', 'unbelievably', 'good']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,might grow a beard and dye it blue,0.5,0.8,0.6,0.4,0.8,"['might', 'grow', 'a', 'beard', 'and', 'dye', 'it', 'blue']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,follow my playlist if you have an medium size or large penis,0.5,0.8,0.6,0.4,0.8,"['follow', 'my', 'playlist', 'if', 'you', 'have', 'an', 'medium', 'size', 'or', 'large', 'penis']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,if you have never listen to this album I do not want you in my life,0.5,0.8,0.6,0.4,0.8,"['if', 'you', 'have', 'never', 'listen', 'to', 'this', 'album', 'I', 'do', 'not', 'want', 'you', 'in', 'my', 'life']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,tokyo ghoul s203 be out but chapter 13 be not,0.5,0.8,0.6,0.4,0.8,"['tokyo', 'ghoul', 's203', 'be', 'out', 'but', 'chapter', '13', 'be', 'not']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,skip the intro because its shit,0.5,0.8,0.6,0.4,0.8,"['skip', 'the', 'intro', 'because', 'its', 'shit']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,hey look dead people,0.5,0.8,0.6,0.4,0.8,"['hey', 'look', 'dead', 'people']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,be they do the takatsuki thing right now pls yess,0.5,0.8,0.6,0.4,0.8,"['be', 'they', 'do', 'the', 'takatsuki', 'thing', 'right', 'now', 'pls', 'yess']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,therye do chapter 116,0.5,0.8,0.6,0.4,0.8,"['therye', 'do', 'chapter', '116']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,its cold outside well wear a scarf,0.5,0.8,0.6,0.4,0.8,"['its', 'cold', 'outside', 'well', 'wear', 'a', 'scarf']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,I feel like this season have potential to make up for the mess that be episode 11 and 12,0.5,0.8,0.6,0.4,0.8,"['I', 'feel', 'like', 'this', 'season', 'have', 'potential', 'to', 'make', 'up', 'for', 'the', 'mess', 'that', 'be', 'episode', '11', 'and', '12']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,takatsuki have green hair fuck yessssssssssssssssssssssssssssss,0.5,0.8,0.6,0.4,0.8,"['takatsuki', 'have', 'green', 'hair', 'fuck', 'yessssssssssssssssssssssssssssss']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,naki look well in the manga too peasant,0.5,0.8,0.6,0.4,0.8,"['naki', 'look', 'well', 'in', 'the', 'manga', 'too', 'peasant']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,aaaand shippuden be still in filler mode for no fucking reason at all fucking hell,0.5,0.8,0.6,0.4,0.8,"['aaaand', 'shippuden', 'be', 'still', 'in', 'filler', 'mode', 'for', 'no', 'fucking', 'reason', 'at', 'all', 'fucking', 'hell']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,reason number 34093248932489 to read the manga,0.5,0.8,0.6,0.4,0.8,"['reason', 'number', '34093248932489', 'to', 'read', 'the', 'manga']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,I be draw something c00l,0.5,0.8,0.6,0.4,0.8,"['I', 'be', 'draw', 'something', 'c00l']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,half werewolfish estra on yo tl,0.5,0.8,0.6,0.4,0.8,"['half', 'werewolfish', 'estra', 'on', 'yo', 'tl']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,if there be no chapter 13 when I wake up tomorrow I be jump infront of the fucking train,0.5,0.8,0.6,0.4,0.8,"['if', 'there', 'be', 'no', 'chapter', '13', 'when', 'I', 'wake', 'up', 'tomorrow', 'I', 'be', 'jump', 'infront', 'of', 'the', 'fucking', 'train']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username remember that awful orange pant present you get from your mom wich even your dad despise find it,0.5,0.8,0.6,0.4,0.8,"['username', 'remember', 'that', 'awful', 'orange', 'pant', 'present', 'you', 'get', 'from', 'your', 'mom', 'wich', 'even', 'your', 'dad', 'despise', 'find', 'it']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username instantly remind I of that q a vid pls come back I need you in my life again,0.5,0.8,0.6,0.4,0.8,"['username', 'instantly', 'remind', 'I', 'of', 'that', 'q', 'a', 'vid', 'pls', 'come', 'back', 'I', 'need', 'you', 'in', 'my', 'life', 'again']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username I know this it be beautiful I want to ho back to the day of daily upload maaaan,0.5,0.8,0.6,0.4,0.8,"['username', 'I', 'know', 'this', 'it', 'be', 'beautiful', 'I', 'want', 'to', 'ho', 'back', 'to', 'the', 'day', 'of', 'daily', 'upload', 'maaaan']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username finished season 1 yet,0.5,0.8,0.6,0.4,0.8,"['username', 'finished', 'season', '1', 'yet']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,one more poo hour,0.5,0.8,0.6,0.4,0.8,"['one', 'more', 'poo', 'hour']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,want to hear a joke chapter 13 be out,0.5,0.8,0.6,0.4,0.8,"['want', 'to', 'hear', 'a', 'joke', 'chapter', '13', 'be', 'out']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,cat like rap,0.5,0.8,0.6,0.4,0.8,"['cat', 'like', 'rap']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,alright I have legit type my password wrong 7 time in a row now,0.5,0.8,0.6,0.4,0.8,"['alright', 'I', 'have', 'legit', 'type', 'my', 'password', 'wrong', '7', 'time', 'in', 'a', 'row', 'now']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,14 have I be hack,0.5,0.8,0.6,0.4,0.8,"['14', 'have', 'I', 'be', 'hack']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,well fuck,0.5,0.8,0.6,0.4,0.8,"['well', 'fuck']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,oh shit nope I just use the wrong password ffs,0.5,0.8,0.6,0.4,0.8,"['oh', 'shit', 'nope', 'I', 'just', 'use', 'the', 'wrong', 'password', 'ffs']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username who be daul,0.5,0.8,0.6,0.4,0.8,"['username', 'who', 'be', 'daul']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,poope be reverse anal,0.5,0.8,0.6,0.4,0.8,"['poope', 'be', 'reverse', 'anal']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,high five,0.5,0.8,0.6,0.4,0.8,"['high', 'five']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,chapter 13,0.5,0.8,0.6,0.4,0.8,"['chapter', '13']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,punch tv because I can not fucking spell my password,0.5,0.8,0.6,0.4,0.8,"['punch', 'tv', 'because', 'I', 'can', 'not', 'fucking', 'spell', 'my', 'password']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,wtf be go on today,0.5,0.8,0.6,0.4,0.8,"['wtf', 'be', 'go', 'on', 'today']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,in other fucking news still no chapter 13,0.5,0.8,0.6,0.4,0.8,"['in', 'other', 'fucking', 'news', 'still', 'no', 'chapter', '13']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,ray william johnson on my facebook tl,0.5,0.8,0.6,0.4,0.8,"['ray', 'william', 'johnson', 'on', 'my', 'facebook', 'tl']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,female enter my room kick one in theface,0.5,0.8,0.6,0.4,0.8,"['female', 'enter', 'my', 'room', 'kick', 'one', 'in', 'theface']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,fuck I heavan shall burn be beast,0.5,0.8,0.6,0.4,0.8,"['fuck', 'I', 'heavan', 'shall', 'burn', 'be', 'beast']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,chapter 13,0.5,0.8,0.6,0.4,0.8,"['chapter', '13']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,be ouuuuuuuuut,0.5,0.8,0.6,0.4,0.8,"['be', 'ouuuuuuuuut']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,help,0.5,0.8,0.6,0.4,0.8,['help']
541812a8-23ca-40a2-ba5a-2ae0908eada2,these chapter be too fucking short man,0.5,0.8,0.6,0.4,0.8,"['these', 'chapter', 'be', 'too', 'fucking', 'short', 'man']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username hey dude can you help I out for a second skyrim will not startup,0.5,0.8,0.6,0.4,0.8,"['username', 'hey', 'dude', 'can', 'you', 'help', 'I', 'out', 'for', 'a', 'second', 'skyrim', 'will', 'not', 'startup']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username really think we could of do well,0.5,0.8,0.6,0.4,0.8,"['username', 'really', 'think', 'we', 'could', 'of', 'do', 'well']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,username too much demoltion you can not deny it,0.5,0.8,0.6,0.4,0.8,"['username', 'too', 'much', 'demoltion', 'you', 'can', 'not', 'deny', 'it']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,wake up to see demo have upload there be a god,0.5,0.8,0.6,0.4,0.8,"['wake', 'up', 'to', 'see', 'demo', 'have', 'upload', 'there', 'be', 'a', 'god']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,appp iq play live right now support the iq family,0.5,0.8,0.6,0.4,0.8,"['appp', 'iq', 'play', 'live', 'right', 'now', 'support', 'the', 'iq', 'family']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,mcdonald bitch,0.5,0.8,0.6,0.4,0.8,"['mcdonald', 'bitch']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,mcdonald be bibbo,0.5,0.8,0.6,0.4,0.8,"['mcdonald', 'be', 'bibbo']"
541812a8-23ca-40a2-ba5a-2ae0908eada2,3rd person teamtage go watch it now,0.5,0.8,0.6,0.4,0.8,"['3rd', 'person', 'teamtage', 'go', 'watch', 'it', 'now']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,nah puyol would get a jab in the lip for that,0.8,0.2,0.7,0.6,0.7,"['nah', 'puyol', 'would', 'get', 'a', 'jab', 'in', 'the', 'lip', 'for', 'that']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username so now tall people be not approachable I joss do not kno man”do not worry bro it be the beard too",0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'so', 'now', 'tall', 'people', 'be', 'not', 'approachable', 'I', 'joss', 'do', 'not', 'kno', 'man”do', 'not', 'worry', 'bro', 'it', 'be', 'the', 'beard', 'too']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,tall and beard gang unapproachable short and baby face bae,0.8,0.2,0.7,0.6,0.7,"['tall', 'and', 'beard', 'gang', 'unapproachable', 'short', 'and', 'baby', 'face', 'bae']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username username ahhh man notice beard gang """,0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'username', 'ahhh', 'man', 'notice', 'beard', 'gang', '""']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,lvg do not pull any punch establish valde as the number 2 immediately,0.8,0.2,0.7,0.6,0.7,"['lvg', 'do', 'not', 'pull', 'any', 'punch', 'establish', 'valde', 'as', 'the', 'number', '2', 'immediately']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,when you forget you have the aux cord,0.8,0.2,0.7,0.6,0.7,"['when', 'you', 'forget', 'you', 'have', 'the', 'aux', 'cord']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,when you be mum tell you to say a quick prayer before bed,0.8,0.2,0.7,0.6,0.7,"['when', 'you', 'be', 'mum', 'tell', 'you', 'to', 'say', 'a', 'quick', 'prayer', 'before', 'bed']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,uncle go in,0.8,0.2,0.7,0.6,0.7,"['uncle', 'go', 'in']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,mother life uno,0.8,0.2,0.7,0.6,0.7,"['mother', 'life', 'uno']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,remake ardis grace so into you this tune be,0.8,0.2,0.7,0.6,0.7,"['remake', 'ardis', 'grace', 'so', 'into', 'you', 'this', 'tune', 'be']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,the pause,0.8,0.2,0.7,0.6,0.7,"['the', 'pause']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,nah that spit vibe have I cry dyu know how funny that be,0.8,0.2,0.7,0.6,0.7,"['nah', 'that', 'spit', 'vibe', 'have', 'I', 'cry', 'dyu', 'know', 'how', 'funny', 'that', 'be']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username I have only be speak to this girl for less than two day uno be this normal hhgjbcxjjjvg",0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'I', 'have', 'only', 'be', 'speak', 'to', 'this', 'girl', 'for', 'less', 'than', 'two', 'day', 'uno', 'be', 'this', 'normal', 'hhgjbcxjjjvg']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,anger my soul when shit people just mess someone be life up,0.8,0.2,0.7,0.6,0.7,"['anger', 'my', 'soul', 'when', 'shit', 'people', 'just', 'mess', 'someone', 'be', 'life', 'up']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username help I help a negro out",0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'help', 'I', 'help', 'a', 'negro', 'out']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,mfkdndkdndk I can not take this girl anymore uno,0.8,0.2,0.7,0.6,0.7,"['mfkdndkdndk', 'I', 'can', 'not', 'take', 'this', 'girl', 'anymore', 'uno']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,well shud I just sleep until april cuz,0.8,0.2,0.7,0.6,0.7,"['well', 'shud', 'I', 'just', 'sleep', 'until', 'april', 'cuz']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,can not believe my mate be getting marry next sat I remember be in college with she like it be yesterday,0.8,0.2,0.7,0.6,0.7,"['can', 'not', 'believe', 'my', 'mate', 'be', 'getting', 'marry', 'next', 'sat', 'I', 'remember', 'be', 'in', 'college', 'with', 'she', 'like', 'it', 'be', 'yesterday']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username have you hear ' young homie ' by soonmadezag on soundcloud",0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'have', 'you', 'hear', ""'"", 'young', 'homie', ""'"", 'by', 'soonmadezag', 'on', 'soundcloud']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username I will rather someone just tell I they be busy than do 5 hour reply like I be bother they """,0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'I', 'will', 'rather', 'someone', 'just', 'tell', 'I', 'they', 'be', 'busy', 'than', 'do', '5', 'hour', 'reply', 'like', 'I', 'be', 'bother', 'they', '""']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,shudda go gym today I be allow myself 4 lazy day a month this be one,0.8,0.2,0.7,0.6,0.7,"['shudda', 'go', 'gym', 'today', 'I', 'be', 'allow', 'myself', '4', 'lazy', 'day', 'a', 'month', 'this', 'be', 'one']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,kmt I need robb though my nose be do a madness,0.8,0.2,0.7,0.6,0.7,"['kmt', 'I', 'need', 'robb', 'though', 'my', 'nose', 'be', 'do', 'a', 'madness']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,""" username how I love be cheeky """,0.8,0.2,0.7,0.6,0.7,"['""', 'username', 'how', 'I', 'love', 'be', 'cheeky', '""']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,username it be everyone to be honest info this every week,0.8,0.2,0.7,0.6,0.7,"['username', 'it', 'be', 'everyone', 'to', 'be', 'honest', 'info', 'this', 'every', 'week']"
57af56a7-246a-4d59-af27-f1c8e8d231b1,I be not get no type,0.8,0.2,0.7,0.6,0.7,"['I', 'be', 'not', 'get', 'no', 'type']"
